0,5393.5,37.1,2350.8,1734.79,3009512.61,5356.4,-197.1,-1417.4,-1201.2,364.13,132591.76,1220.3,H
1,1802.8,20.9,613.8,665.21,442508.97,1781.9,-8.3,-429.3,-254.65,135.76,18431.41,421.0,H
2,1979.0,32.6,585.0,672.75,452590.95,1946.4,-5.2,-601.0,-360.3,173.21,30001.87,595.8,H
3,3333.7,33.3,1144.2,1269.86,1612551.31,3300.4,-18.5,-1770.1,-351.1,601.6,361918.62,1751.6,H
4,842.4,9.4,262.0,264.58,70004.5,833.0,-6.8,-599.8,-299.9,192.28,36973.21,593.0,H
5,680.2,51.2,408.8,203.12,41258.35,629.0,-6.4,-356.7,-182.8,112.85,12734.57,350.3,H
6,2611.7,24.3,1235.2,942.51,888332.02,2587.4,-21.7,-563.7,-155.7,163.4,26699.21,542.0,H
7,1537.2,6.4,205.4,489.99,240094.91,1530.8,-10.3,-422.2,-369.2,155.17,24077.1,411.9,H
8,402.5,47.6,214.6,108.2,11706.44,354.9,-64.9,-1370.6,-333.3,427.9,183094.31,1305.7,H
9,3201.8,1.2,500.3,1064.73,1133643.26,3200.6,-23.5,-369.4,-112.8,116.13,13485.84,345.9,H
10,997.2,53.3,490.7,294.09,86488.1,943.9,-37.0,-834.2,-389.45,260.03,67613.11,797.2,H
11,2001.2,1.9,1458.0,717.9,515383.86,1999.3,-79.2,-520.0,-316.75,152.73,23327.0,440.8,H
12,868.3,12.3,202.9,294.16,86530.4,856.0,-1.1,-242.0,-127.45,71.59,5125.79,240.9,H
13,378.7,8.7,237.3,152.44,23239.1,370.0,-79.5,-1316.3,-724.9,361.84,130925.32,1236.8,H
14,693.2,39.5,325.6,187.56,35178.21,653.7,-1.3,-813.3,-252.25,306.04,93657.44,812.0,H
15,2571.3,11.0,440.85,891.78,795265.93,2560.3,-94.2,-1053.2,-755.6,321.64,103450.31,959.0,H
16,7451.3,99.2,3957.3,2599.79,6758927.83,7352.1,-43.8,-2844.1,-979.4,1015.81,1031863.8,2800.3,H
17,462.8,36.0,154.1,122.98,15125.24,426.8,-6.7,-16.6,-11.65,4.95,24.5,9.9,H
18,1343.2,107.8,879.05,407.18,165792.29,1235.4,-47.0,-1585.4,-417.15,448.71,201340.46,1538.4,H
19,468.2,3.8,159.45,150.6,22681.15,464.4,-40.5,-134.1,-107.9,32.29,1042.33,93.6,H
20,1710.4,20.6,969.7,580.72,337230.7,1689.8,-42.1,-1246.7,-750.55,437.38,191297.51,1204.6,H
21,2508.2,207.1,1071.8,840.8,706951.95,2301.1,-57.9,-426.9,-208.6,107.05,11459.77,369.0,H
22,2585.2,0.4,631.6,867.26,752133.53,2584.8,0.0,0.0,0.0,0.0,0.0,0.0,H
23,924.5,13.2,274.4,245.15,60100.89,911.3,-25.3,-860.0,-398.75,222.78,49631.21,834.7,H
24,887.2,18.0,369.8,263.89,69640.52,869.2,-1.1,-388.3,-222.75,124.04,15385.97,387.2,H
25,3758.0,7.7,469.7,1264.19,1598183.55,3750.3,-2.9,-1308.6,-451.45,369.61,136608.04,1305.7,H
26,456.8,10.0,118.0,137.2,18823.19,446.8,-2.1,-1117.4,-618.55,364.6,132934.11,1115.3,H
27,1222.6,7.4,409.2,337.17,113686.9,1215.2,-59.7,-194.0,-85.8,49.45,2445.16,134.3,H
28,1371.0,50.7,539.3,384.17,147584.46,1320.3,-271.5,-675.6,-597.5,158.91,25253.07,404.1,H
29,4429.2,12.5,871.2,1572.38,2472388.55,4416.7,-211.1,-1054.2,-779.3,297.22,88342.46,843.1,H
30,0.0,0.0,0.0,0.0,0.0,0.0,-143.2,-2276.6,-1310.8,536.18,287488.34,2133.4,H
31,536.3,23.3,307.6,153.14,23450.5,513.0,-120.5,-879.4,-410.2,205.67,42298.19,758.9,H
32,5310.5,16.4,655.6,1893.93,3586985.74,5294.1,-19.4,-2155.2,-577.05,747.98,559478.61,2135.8,H
33,1179.5,36.9,336.4,357.74,127980.6,1142.6,-55.6,-716.6,-474.5,169.23,28638.61,661.0,H
34,860.0,175.2,569.8,217.09,47128.44,684.8,-43.4,-1865.6,-1455.6,630.03,396937.19,1822.2,H
35,239.0,40.4,136.6,61.61,3795.71,198.6,-18.0,-889.4,-467.2,250.93,62966.78,871.4,H
36,2495.6,51.1,884.8,922.47,850950.79,2444.5,-44.2,-1686.2,-674.75,438.59,192365.44,1642.0,H
37,3518.9,16.7,1768.1,1186.76,1408387.55,3502.2,-16.0,-449.4,-275.55,125.08,15645.82,433.4,H
38,8317.5,377.0,4622.0,2465.01,6076256.67,7940.5,-43.1,-1812.1,-1067.8,559.93,313521.92,1769.0,H
39,4892.8,66.1,1806.9,1498.33,2245006.75,4826.7,-117.0,-760.8,-451.15,205.93,42407.91,643.8,H
40,0.0,0.0,0.0,0.0,0.0,0.0,-116.8,-1691.4,-969.3,385.92,148936.36,1574.6,H
41,9550.9,1.7,4653.7,3598.2,12947029.34,9549.2,-174.3,-3135.7,-825.2,992.25,984561.04,2961.4,H
42,847.4,10.0,435.4,217.62,47360.1,837.4,-4.2,-35.2,-19.7,15.5,240.25,31.0,S
43,639.9,46.4,402.6,194.39,37789.21,593.5,-8.5,-334.7,-225.2,86.71,7518.81,326.2,S
44,3.0,1.5,2.25,0.75,0.56,1.5,-9.2,-1376.8,-234.4,436.48,190511.97,1367.6,S
45,451.6,9.2,219.6,171.24,29323.25,442.4,-9.2,-720.9,-131.85,250.31,62655.91,711.7,S
46,1074.8,20.3,417.7,380.64,144886.78,1054.5,-18.8,-416.7,-240.5,124.33,15458.11,397.9,S
47,0.0,0.0,0.0,0.0,0.0,0.0,-62.5,-756.2,-259.6,217.59,47345.19,693.7,S
48,411.4,121.4,287.2,104.35,10889.38,290.0,-14.8,-734.4,-222.8,215.7,46525.81,719.6,S
49,579.4,26.2,357.35,171.22,29317.16,553.2,-11.3,-391.8,-199.2,117.51,13807.95,380.5,S
50,675.9,0.3,256.55,218.75,47851.27,675.6,-3.7,-291.1,-111.05,108.71,11818.88,287.4,S
51,2569.3,203.4,1584.95,805.59,648982.14,2365.9,-7.6,-694.8,-420.95,260.19,67697.67,687.2,S
52,482.0,14.5,271.2,163.54,26745.17,467.5,0.0,0.0,0.0,0.0,0.0,0.0,S
53,355.3,6.0,175.3,111.88,12516.63,349.3,-29.0,-529.3,-285.9,157.52,24812.88,500.3,S
54,186.9,50.4,71.6,59.98,3597.31,136.5,-28.2,-2250.2,-823.7,756.88,572869.14,2222.0,S
55,647.1,23.7,429.85,223.19,49815.67,623.4,-10.9,-55.0,-21.7,16.71,279.27,44.1,S
56,1155.4,1.9,257.7,431.47,186169.05,1153.5,-29.6,-944.6,-128.9,316.89,100421.71,915.0,S
57,568.8,20.7,352.0,129.5,16771.07,548.1,-1.6,-468.6,-283.8,187.98,35335.15,467.0,S
58,240.5,0.9,155.9,95.0,9025.91,239.6,-13.3,-1146.7,-402.0,317.9,101062.9,1133.4,S
59,990.2,151.9,842.8,291.63,85046.08,838.3,-3.8,-690.1,-117.5,220.42,48585.57,686.3,S
60,415.3,52.4,323.65,125.91,15852.26,362.9,-100.5,-371.8,-288.05,108.84,11846.75,271.3,S
61,1867.5,10.5,614.7,623.0,388135.21,1857.0,-43.1,-271.4,-205.25,84.66,7167.37,228.3,S
62,698.4,23.9,264.85,178.02,31690.14,674.5,-38.1,-800.8,-516.75,269.4,72577.69,762.7,S
63,202.6,6.9,131.0,63.06,3976.25,195.7,-25.3,-602.6,-359.7,196.96,38793.61,577.3,S
64,277.9,2.0,67.6,87.85,7717.32,275.9,-16.4,-315.9,-212.2,94.74,8976.56,299.5,S
65,232.5,8.2,88.9,71.15,5062.24,224.3,-147.1,-605.1,-309.9,149.37,22310.38,458.0,S
66,250.8,6.6,71.5,78.67,6188.25,244.2,-0.6,-687.8,-289.8,196.58,38645.34,687.2,S
67,486.2,21.9,288.1,162.62,26444.82,464.3,-3.8,-367.8,-192.65,106.6,11362.89,364.0,S
68,16.9,11.8,15.7,2.18,4.74,5.1,-13.9,-534.2,-254.45,164.83,27169.31,520.3,S
69,205.2,0.6,112.55,61.36,3765.58,204.6,-49.2,-1260.8,-757.9,399.22,159374.14,1211.6,S
70,921.0,82.3,680.6,312.3,97532.55,838.7,-28.6,-990.9,-340.7,266.84,71202.96,962.3,S
71,128.3,26.0,73.25,37.4,1398.43,102.3,-6.6,-640.4,-295.3,201.68,40672.88,633.8,S
72,0.0,0.0,0.0,0.0,0.0,0.0,-95.5,-992.4,-753.55,270.89,73381.95,896.9,S
73,1494.8,25.6,284.55,470.35,221231.88,1469.2,-32.4,-32.4,-32.4,0.0,0.0,0.0,S
74,810.6,75.8,327.5,240.45,57816.7,734.8,-50.9,-328.4,-188.0,83.16,6915.6,277.5,S
75,457.4,15.2,179.45,132.88,17656.08,442.2,-28.0,-539.8,-292.4,137.58,18929.44,511.8,S
76,972.4,7.9,492.0,323.03,104348.15,964.5,-0.7,-0.7,-0.7,0.0,0.0,0.0,S
77,0.0,0.0,0.0,0.0,0.0,0.0,-120.2,-1570.0,-944.55,465.45,216643.09,1449.8,S
78,171.0,32.6,114.85,51.63,2665.82,138.4,-10.1,-702.0,-215.8,205.14,42080.71,691.9,S
79,387.4,19.1,268.2,137.9,19016.59,368.3,-10.4,-782.9,-137.3,271.23,73566.69,772.5,S
80,748.5,10.8,356.7,205.76,42335.64,737.7,-2.4,-805.8,-429.05,217.87,47468.37,803.4,S
81,517.3,43.9,271.4,137.55,18920.97,473.4,-140.9,-906.6,-699.8,225.84,51004.09,765.7,S
82,0.0,0.0,0.0,0.0,0.0,0.0,-88.5,-2236.4,-1285.6,572.21,327422.52,2147.9,S
83,1381.3,11.2,405.4,485.18,235402.49,1370.1,-66.2,-588.4,-350.9,174.27,30369.35,522.2,S
0,2124.8,189.4,1703.25,707.48,500523.42,1935.4,-150.6,-1509.0,-713.8,424.41,180127.9,1358.4,H
1,1390.0,1.6,725.4,443.21,196438.29,1388.4,-3.6,-3352.7,-451.2,1212.5,1470158.7,3349.1,H
2,1350.6,71.9,403.9,426.7,182071.97,1278.7,-4.6,-392.1,-217.9,140.25,19669.88,387.5,H
3,1118.9,88.6,416.1,400.12,160097.88,1030.3,-75.0,-892.8,-525.4,270.23,73021.9,817.8,H
4,3047.6,103.3,1280.05,803.08,644941.45,2944.3,-80.5,-655.4,-542.6,199.01,39603.97,574.9,H
5,30800.0,85.5,1850.0,10500.0,110000000.0,30700.0,-100.0,-16100.0,-5950.0,6250.0,39000000.0,16000.0,H
6,1477.5,144.7,1044.2,380.92,145098.4,1332.8,-209.5,-3126.8,-523.8,896.13,803043.2,2917.3,H
7,2285.2,71.2,426.35,774.16,599326.06,2214.0,-72.6,-1192.5,-666.2,393.06,154496.38,1119.9,H
8,1691.0,33.2,690.8,524.63,275232.06,1657.8,-117.3,-298.8,-208.05,90.75,8235.56,181.5,H
9,1638.0,29.5,701.4,481.1,231456.53,1608.5,-46.4,-1016.5,-395.95,281.74,79376.45,970.1,H
10,2926.1,0.2,2098.15,948.3,899278.04,2925.9,-41.5,-802.6,-557.7,206.86,42790.74,761.1,H
11,1411.0,191.1,1122.8,319.03,101779.47,1219.9,-143.2,-2003.0,-506.5,516.47,266744.61,1859.8,H
12,1328.8,55.5,369.5,337.85,114140.18,1273.3,-104.5,-1074.8,-499.1,261.22,68238.03,970.3,H
13,3020.5,42.8,1506.3,856.87,734232.78,2977.7,-342.4,-1958.9,-449.35,539.58,291145.1,1616.5,H
14,507.7,14.3,304.9,173.77,30197.2,493.4,-66.6,-1394.2,-729.8,421.28,177474.25,1327.6,H
15,760.5,69.0,356.95,237.89,56591.83,691.5,-9.5,-1399.4,-451.0,396.35,157090.95,1389.9,H
16,1691.0,104.2,1401.1,424.92,180560.64,1586.8,-530.9,-1549.3,-929.9,321.22,103179.59,1018.4,H
17,2909.8,472.2,1673.6,915.07,837349.84,2437.6,-69.9,-951.4,-297.0,242.94,59017.55,881.5,H
18,3414.8,34.6,904.4,1158.88,1343005.55,3380.2,-25.2,-1188.6,-467.6,378.61,143345.66,1163.4,H
19,1630.8,4.3,284.8,332.2,110359.7,1626.5,-14.7,-2178.7,-538.8,775.82,601892.75,2164.0,H
20,938.6,38.8,813.9,271.33,73622.13,899.8,-62.1,-666.8,-355.6,220.31,48534.53,604.7,H
21,1577.5,45.0,771.85,402.33,161872.4,1532.5,-65.2,-941.4,-303.9,320.05,102434.67,876.2,H
22,1497.4,125.8,1255.7,423.97,179751.95,1371.6,-73.1,-1590.7,-976.9,397.6,158089.31,1517.6,H
23,719.1,20.4,535.45,231.94,53797.63,698.7,-32.8,-1555.2,-409.2,532.28,283321.35,1522.4,H
24,1143.9,97.6,508.75,315.75,99700.22,1046.3,-97.0,-1944.0,-1313.9,501.54,251537.6,1847.0,H
25,2799.9,158.2,724.85,883.23,780092.62,2641.7,-11.9,-754.9,-521.4,179.71,32295.62,743.0,H
26,1659.6,7.5,429.3,525.44,276089.22,1652.1,-16.8,-792.8,-343.2,255.69,65378.58,776.0,H
27,2268.4,26.7,487.4,599.22,359065.41,2241.7,0.0,0.0,0.0,0.0,0.0,0.0,H
28,1252.9,214.4,646.7,376.99,142120.86,1038.5,-251.9,-2396.6,-1647.85,539.38,290928.24,2144.7,H
29,1602.6,10.6,527.65,456.76,208628.58,1592.0,-73.4,-1232.3,-382.9,379.1,143718.82,1158.9,H
30,583.3,6.8,235.0,198.19,39280.13,576.5,-4.0,-1483.2,-420.1,432.29,186871.67,1479.2,H
31,2498.4,151.6,1236.65,738.73,545724.85,2346.8,-5.0,-325.4,-226.0,133.91,17930.84,320.4,H
32,1957.7,266.5,1135.65,533.16,284263.77,1691.2,-28.2,-1313.0,-635.8,400.04,160030.33,1284.8,H
33,18830.2,882.8,3805.45,6191.4,38333484.8,17947.4,-227.0,-12105.1,-3184.1,4397.73,19340066.72,11878.1,H
34,984.2,82.3,754.5,330.96,109533.95,901.9,-358.4,-2685.4,-963.85,714.01,509804.32,2327.0,H
35,2620.6,28.7,991.7,1084.22,1175534.97,2591.9,-16.8,-1249.5,-505.35,335.27,112406.19,1232.7,H
36,3074.8,18.4,441.6,1094.54,1198010.54,3056.4,-136.9,-1564.2,-1306.2,457.75,209536.16,1427.3,H
37,1123.0,151.6,629.85,251.47,63236.2,971.4,-151.2,-1186.6,-346.7,340.34,115831.18,1035.4,H
38,3785.4,837.4,2294.05,993.28,986600.64,2948.0,-31.3,-2864.6,-1443.1,715.27,511604.74,2833.3,H
39,1163.6,16.5,287.0,301.68,91011.51,1147.1,-1.4,-702.8,-402.5,262.95,69143.33,701.4,H
40,1530.1,91.8,692.6,489.21,239329.36,1438.3,-236.1,-3557.4,-941.9,996.56,993135.52,3321.3,H
41,23168.4,27.8,311.9,7204.44,51903915.64,23140.6,-33.3,-17533.6,-494.1,6903.15,47653447.02,17500.3,H
42,246.6,12.9,112.3,85.77,7356.97,233.7,-0.6,-290.4,-155.2,83.94,7045.99,289.8,S
43,344.4,13.9,62.35,107.87,11636.61,330.5,-3.0,-654.8,-206.1,178.24,31770.36,651.8,S
44,107.0,20.1,49.65,27.0,729.18,86.9,-9.8,-593.0,-285.9,172.26,29674.88,583.2,S
45,914.2,8.6,264.35,345.58,119424.91,905.6,-17.3,-273.7,-193.2,84.9,7207.97,256.4,S
46,82.2,2.2,74.4,32.99,1088.09,80.0,-41.2,-995.9,-567.5,270.77,73319.02,954.7,S
47,1036.8,5.7,456.3,298.99,89393.27,1031.1,-5.6,-151.4,-44.7,51.41,2643.11,145.8,S
48,1238.2,26.0,399.15,428.88,183935.2,1212.2,-25.1,-917.9,-203.1,308.03,94881.65,892.8,S
49,1918.4,80.0,570.1,741.35,549594.76,1838.4,-20.0,-845.8,-308.35,206.87,42796.92,825.8,S
50,447.4,60.9,221.75,126.88,16098.45,386.5,-46.9,-706.9,-409.8,254.39,64716.42,660.0,S
51,1552.5,59.1,756.5,397.13,157713.49,1493.4,-118.5,-259.4,-193.35,60.1,3612.19,140.9,S
52,537.4,18.2,413.2,132.95,17674.52,519.2,-72.3,-231.8,-167.2,52.56,2762.45,159.5,S
53,137.4,11.2,63.4,46.97,2206.57,126.2,-1.8,-412.4,-55.55,129.75,16836.19,410.6,S
54,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-608.2,-400.9,186.05,34614.92,605.2,S
55,71.4,3.4,71.4,32.06,1027.56,68.0,-28.7,-762.0,-317.45,203.28,41321.54,733.3,S
56,943.2,8.0,222.4,274.98,75615.85,935.2,-50.6,-203.9,-129.1,52.84,2792.44,153.3,S
57,669.7,21.4,191.4,219.97,48386.28,648.3,-62.3,-577.1,-375.75,168.64,28440.03,514.8,S
58,0.0,0.0,0.0,0.0,0.0,0.0,-25.6,-386.9,-172.9,105.43,11114.62,361.3,S
59,388.2,29.8,89.1,129.79,16846.17,358.4,-9.5,-871.7,-455.5,293.51,86151.05,862.2,S
60,524.0,37.0,430.5,152.88,23372.82,487.0,-53.5,-703.2,-415.3,220.52,48627.96,649.7,S
61,534.8,45.5,392.85,151.61,22984.31,489.3,-2.8,-56.0,-29.4,26.6,707.56,53.2,S
62,820.6,15.3,490.3,228.5,52214.29,805.3,-61.2,-202.4,-173.7,55.37,3066.01,141.2,S
63,571.9,32.0,307.5,170.72,29144.0,539.9,-72.4,-554.9,-193.1,146.65,21506.3,482.5,S
64,606.2,19.2,349.7,223.56,49980.51,587.0,-1.0,-1501.8,-366.9,447.37,200141.58,1500.8,S
65,354.7,1.0,133.2,106.82,11410.78,353.7,-11.2,-994.8,-532.75,348.69,121583.0,983.6,S
66,1256.2,1.6,672.2,313.48,98272.22,1254.6,-52.0,-1171.0,-731.45,325.99,106269.74,1119.0,S
67,288.5,7.4,131.8,104.46,10911.47,281.1,-30.8,-1040.8,-374.1,251.19,63096.53,1010.0,S
68,1369.9,19.8,750.4,400.23,160185.48,1350.1,-63.0,-518.7,-246.9,123.97,15368.31,455.7,S
69,2781.4,15.8,452.85,1005.61,1011247.15,2765.6,-14.5,-2807.3,-470.7,892.0,795656.03,2792.8,S
70,1494.4,147.7,691.6,298.7,89219.29,1346.7,-74.4,-306.6,-182.1,83.77,7017.17,232.2,S
71,629.0,11.7,436.2,188.49,35530.21,617.3,-29.5,-620.3,-339.9,172.49,29753.76,590.8,S
72,1033.9,116.2,755.2,300.72,90434.03,917.7,-21.3,-561.0,-254.7,176.07,31001.38,539.7,S
73,846.6,343.6,521.8,150.33,22597.96,503.0,0.0,0.0,0.0,0.0,0.0,0.0,S
74,0.0,0.0,0.0,0.0,0.0,0.0,-132.5,-924.0,-434.6,234.64,55057.18,791.5,S
75,2256.8,532.7,1726.1,601.4,361675.99,1724.1,-21.6,-1353.3,-268.8,333.86,111464.95,1331.7,S
76,351.8,258.0,287.9,35.54,1263.18,93.8,-52.7,-1193.9,-594.7,294.64,86810.01,1141.2,S
77,1512.1,1.9,440.9,532.42,283468.29,1510.2,-28.3,-746.4,-355.2,224.82,50543.49,718.1,S
78,627.8,24.8,271.05,143.0,20447.77,603.0,-46.0,-561.7,-419.5,191.44,36647.56,515.7,S
79,278.4,16.9,167.8,76.95,5920.89,261.5,-21.9,-1164.1,-334.55,316.37,100091.65,1142.2,S
80,1449.6,32.1,792.3,432.27,186860.96,1417.5,-86.5,-314.0,-277.45,81.37,6620.54,227.5,S
81,1225.5,44.4,635.7,451.5,203850.61,1181.1,-28.9,-942.7,-325.2,303.74,92254.99,913.8,S
82,463.5,6.1,214.15,164.55,27075.27,457.4,-227.6,-1496.4,-734.1,352.38,124171.01,1268.8,S
83,2060.0,2.8,694.6,546.29,298431.28,2057.2,-10.1,-10.1,-10.1,0.0,0.0,0.0,S
0,321.8,29.1,136.35,82.75,6847.37,292.7,-50.9,-1935.7,-535.6,539.59,291155.39,1884.8,H
1,0.0,0.0,0.0,0.0,0.0,0.0,-25.9,-1318.6,-560.4,394.21,155404.41,1292.7,H
2,2713.2,3.8,679.1,753.87,568326.21,2709.4,-27.8,-958.4,-485.25,288.25,83088.84,930.6,H
3,154.0,43.4,120.0,41.62,1732.25,110.6,-115.3,-1532.4,-596.5,503.22,253226.8,1417.1,H
4,2154.5,11.8,1007.7,712.45,507578.53,2142.7,-8.4,-1707.3,-872.7,605.62,366780.95,1698.9,H
5,14996.9,18.5,1001.3,3551.82,12615456.13,14978.4,-17.4,-8118.7,-369.7,2796.84,7822322.28,8101.3,H
6,2502.2,3.2,583.7,860.48,740433.0,2499.0,-73.4,-2838.9,-810.75,964.02,929332.74,2765.5,H
7,1775.6,91.0,344.7,590.99,349272.47,1684.6,-31.4,-732.6,-355.6,200.18,40070.33,701.2,H
8,2310.2,29.3,704.6,752.7,566553.24,2280.9,-9.4,-1933.5,-527.25,578.16,334272.98,1924.1,H
9,1879.2,351.8,1363.9,571.55,326672.04,1527.4,-48.7,-1993.4,-350.45,538.03,289477.42,1944.7,H
10,4191.6,183.9,2329.0,1390.63,1933838.64,4007.7,-76.4,-1454.7,-536.1,420.8,177069.24,1378.3,H
11,3261.1,7.2,1232.4,1021.28,1043007.77,3253.9,-65.1,-817.6,-332.6,207.89,43218.93,752.5,H
12,2654.8,126.4,1199.75,743.69,553082.2,2528.4,0.0,0.0,0.0,0.0,0.0,0.0,H
13,1392.6,81.8,1090.8,443.52,196705.78,1310.8,-80.5,-522.4,-327.55,145.33,21120.35,441.9,H
14,1653.3,63.1,904.3,438.84,192582.65,1590.2,-61.7,-2977.6,-2037.8,941.82,887021.25,2915.9,H
15,818.6,0.7,376.4,286.21,81915.19,817.9,-28.0,-2662.8,-1821.8,878.55,771847.08,2634.8,H
16,2740.0,25.4,679.35,799.33,638930.73,2714.6,-63.3,-126.6,-96.8,25.86,668.58,63.3,H
17,5540.1,124.9,2153.3,2045.03,4182153.25,5415.2,-6.2,-9183.3,-487.2,2925.87,8560689.51,9177.1,H
18,5780.1,23.5,1449.95,2208.98,4879585.62,5756.6,-88.8,-456.0,-298.1,117.54,13814.76,367.2,H
19,2615.3,19.4,1327.6,991.0,982084.1,2595.9,-105.8,-2013.2,-619.0,668.36,446698.6,1907.4,H
20,2424.6,15.1,1281.1,584.32,341430.5,2409.5,-43.5,-299.8,-187.2,104.89,11002.02,256.3,H
21,2926.2,28.4,967.25,941.33,886109.6,2897.8,-40.4,-1081.7,-404.85,335.79,112755.29,1041.3,H
22,1526.8,28.0,966.8,417.54,174342.24,1498.8,-61.8,-553.7,-314.9,177.28,31429.76,491.9,H
23,15961.7,171.8,626.05,4121.69,16988321.35,15789.9,-67.1,-11738.2,-1053.7,3981.14,15849454.02,11671.1,H
24,2519.8,31.5,1122.8,925.92,857324.4,2488.3,-0.5,-95.5,-56.1,31.88,1016.56,95.0,H
25,2800.9,19.2,1241.45,921.73,849580.09,2781.7,-47.4,-448.7,-397.8,148.43,22030.44,401.3,H
26,3251.6,75.0,1479.2,1222.17,1493689.76,3176.6,-47.7,-3387.5,-1319.5,1160.03,1345658.06,3339.8,H
27,4435.2,72.4,560.6,1474.08,2172898.42,4362.8,-60.6,-1882.0,-859.45,724.96,525568.02,1821.4,H
28,1753.6,172.0,671.65,505.06,255081.97,1581.6,-51.9,-912.1,-345.15,302.02,91216.9,860.2,H
29,18.6,0.3,9.55,4.72,22.23,18.3,-0.4,-26.8,-5.2,8.64,74.6,26.4,H
30,28.6,0.2,11.1,9.25,85.65,28.4,-0.2,-24.4,-6.5,6.74,45.47,24.2,H
31,2052.8,86.5,1123.8,656.0,430341.98,1966.3,-7.3,-447.3,-226.7,113.01,12771.89,440.0,H
32,1805.6,5.9,332.6,585.77,343129.5,1799.7,-56.2,-467.2,-237.0,150.61,22684.66,411.0,H
33,23.6,1.0,8.35,7.13,50.78,22.6,-0.2,-22.4,-9.0,6.62,43.82,22.2,H
34,2338.0,19.8,1057.3,799.66,639448.93,2318.2,-0.6,-1846.0,-909.45,586.88,344431.43,1845.4,H
35,5332.6,37.4,476.6,1223.26,1496369.6,5295.2,-480.6,-3608.8,-1875.35,1305.74,1704955.79,3128.2,H
36,2434.2,74.8,896.7,600.79,360953.17,2359.4,0.0,0.0,0.0,0.0,0.0,0.0,H
37,0.0,0.0,0.0,0.0,0.0,0.0,-91.7,-1970.8,-1011.4,575.77,331516.56,1879.1,H
38,5275.2,41.6,1013.8,1863.74,3473517.79,5233.6,-55.8,-331.7,-186.7,110.59,12231.13,275.9,H
39,3245.9,2.3,1914.2,1077.65,1161322.51,3243.6,-18.1,-740.6,-245.4,259.63,67408.97,722.5,H
40,2169.9,57.1,1040.5,786.33,618317.89,2112.8,-30.0,-1051.9,-419.5,386.47,149358.43,1021.9,H
41,4867.6,4.0,1063.25,1687.43,2847409.1,4863.6,-92.7,-1092.8,-708.4,353.43,124915.54,1000.1,H
42,485.2,9.9,368.55,144.23,20802.58,475.3,-1.0,-670.9,-349.8,179.26,32132.85,669.9,S
